driver_1,driver_2,constructorId,year,driver_1_points,driver_2_points
578,607,105,1956,4,3
578,609,105,1956,4,0
578,620,105,1956,4,0
578,622,105,1956,4,2
578,623,105,1956,4,0
578,624,105,1956,4,0
578,627,105,1956,4,2
578,633,105,1956,4,2
578,638,105,1956,4,0
578,640,105,1956,4,0
578,806,105,1956,4,0
580,583,105,1956,6,2
580,586,105,1956,6,0
580,589,105,1956,6,0
580,607,105,1956,6,3
580,609,105,1956,6,0
580,620,105,1956,6,0
580,622,105,1956,6,2
580,623,105,1956,6,0
580,624,105,1956,6,0
580,627,105,1956,6,2
580,633,105,1956,6,2
580,638,105,1956,6,0
580,640,105,1956,6,0
580,806,105,1956,6,0
583,586,105,1956,2,0
583,589,105,1956,2,0
583,607,105,1956,2,3
583,609,105,1956,2,0
583,620,105,1956,2,0
583,622,105,1956,2,2
583,623,105,1956,2,0
583,624,105,1956,2,0
583,627,105,1956,2,2
583,633,105,1956,2,2
583,638,105,1956,2,0
583,640,105,1956,2,0
583,806,105,1956,2,0
586,589,105,1956,0,0
586,607,105,1956,0,3
586,609,105,1956,0,0
586,620,105,1956,0,0
586,622,105,1956,0,2
586,623,105,1956,0,0
586,624,105,1956,0,0
586,627,105,1956,0,2
586,633,105,1956,0,2
586,638,105,1956,0,0
586,640,105,1956,0,0
586,806,105,1956,0,0
589,607,105,1956,0,3
589,609,105,1956,0,0
589,620,105,1956,0,0
589,622,105,1956,0,2
589,623,105,1956,0,0
589,624,105,1956,0,0
589,627,105,1956,0,2
589,633,105,1956,0,2
589,638,105,1956,0,0
589,640,105,1956,0,0
589,806,105,1956,0,0
607,609,105,1956,3,0
607,620,105,1956,3,0
607,622,105,1956,3,2
607,623,105,1956,3,0
607,624,105,1956,3,0
607,627,105,1956,3,2
607,633,105,1956,3,2
607,638,105,1956,3,0
607,640,105,1956,3,0
607,806,105,1956,3,0
609,620,105,1956,0,0
609,622,105,1956,0,2
609,623,105,1956,0,0
609,624,105,1956,0,0
609,627,105,1956,0,2
609,633,105,1956,0,2
609,638,105,1956,0,0
609,640,105,1956,0,0
609,806,105,1956,0,0
620,622,105,1956,0,2
620,623,105,1956,0,0
620,624,105,1956,0,0
620,627,105,1956,0,2
620,633,105,1956,0,2
620,638,105,1956,0,0
620,640,105,1956,0,0
620,806,105,1956,0,0
622,623,105,1956,2,0
622,624,105,1956,2,0
622,627,105,1956,2,2
622,633,105,1956,2,2
622,638,105,1956,2,0
622,640,105,1956,2,0
622,806,105,1956,2,0
623,624,105,1956,0,0
623,627,105,1956,0,2
623,633,105,1956,0,2
623,638,105,1956,0,0
623,640,105,1956,0,0
623,806,105,1956,0,0
624,627,105,1956,0,2
624,633,105,1956,0,2
624,638,105,1956,0,0
624,640,105,1956,0,0
624,806,105,1956,0,0
627,633,105,1956,2,2
627,638,105,1956,2,0
627,640,105,1956,2,0
627,806,105,1956,2,0
633,638,105,1956,2,0
633,640,105,1956,2,0
633,806,105,1956,2,0
638,640,105,1956,0,0
638,806,105,1956,0,0
640,806,105,1956,0,0
347,418,105,1957,0,10
347,475,105,1957,0,1
347,478,105,1957,0,0
347,483,105,1957,0,1
347,496,105,1957,0,4
347,501,105,1957,0,10
347,506,105,1957,0,0
347,547,105,1957,0,0
347,549,105,1957,0,0
347,554,105,1957,0,6
347,579,105,1957,0,46
347,580,105,1957,0,0
347,586,105,1957,0,0
347,609,105,1957,0,0
347,638,105,1957,0,0
418,475,105,1957,10,1
418,478,105,1957,10,0
418,483,105,1957,10,1
418,496,105,1957,10,4
418,501,105,1957,10,10
418,506,105,1957,10,0
418,547,105,1957,10,0
418,549,105,1957,10,0
418,554,105,1957,10,6
418,579,105,1957,10,46
418,580,105,1957,10,0
418,586,105,1957,10,0
418,609,105,1957,10,0
418,638,105,1957,10,0
475,478,105,1957,1,0
475,483,105,1957,1,1
475,496,105,1957,1,4
475,501,105,1957,1,10
475,506,105,1957,1,0
475,547,105,1957,1,0
475,549,105,1957,1,0
475,554,105,1957,1,6
475,579,105,1957,1,46
475,580,105,1957,1,0
475,586,105,1957,1,0
475,609,105,1957,1,0
475,638,105,1957,1,0
478,483,105,1957,0,1
478,496,105,1957,0,4
478,501,105,1957,0,10
478,506,105,1957,0,0
478,547,105,1957,0,0
478,549,105,1957,0,0
478,554,105,1957,0,6
478,579,105,1957,0,46
478,580,105,1957,0,0
478,586,105,1957,0,0
478,609,105,1957,0,0
478,638,105,1957,0,0
483,496,105,1957,1,4
483,501,105,1957,1,10
483,506,105,1957,1,0
483,547,105,1957,1,0
483,549,105,1957,1,0
483,554,105,1957,1,6
483,579,105,1957,1,46
483,580,105,1957,1,0
483,586,105,1957,1,0
483,609,105,1957,1,0
483,638,105,1957,1,0
496,501,105,1957,4,10
496,506,105,1957,4,0
496,547,105,1957,4,0
496,549,105,1957,4,0
496,554,105,1957,4,6
496,579,105,1957,4,46
496,580,105,1957,4,0
496,586,105,1957,4,0
496,609,105,1957,4,0
496,638,105,1957,4,0
501,506,105,1957,10,0
501,547,105,1957,10,0
501,549,105,1957,10,0
501,554,105,1957,10,6
501,579,105,1957,10,46
501,580,105,1957,10,0
501,586,105,1957,10,0
501,609,105,1957,10,0
501,638,105,1957,10,0
506,547,105,1957,0,0
506,549,105,1957,0,0
506,554,105,1957,0,6
506,579,105,1957,0,46
506,580,105,1957,0,0
506,586,105,1957,0,0
506,609,105,1957,0,0
506,638,105,1957,0,0
547,549,105,1957,0,0
547,554,105,1957,0,6
547,579,105,1957,0,46
547,580,105,1957,0,0
547,586,105,1957,0,0
547,609,105,1957,0,0
547,638,105,1957,0,0
549,554,105,1957,0,6
549,579,105,1957,0,46
549,580,105,1957,0,0
549,586,105,1957,0,0
549,609,105,1957,0,0
549,638,105,1957,0,0
554,579,105,1957,6,46
554,580,105,1957,6,0
554,586,105,1957,6,0
554,609,105,1957,6,0
554,638,105,1957,6,0
579,580,105,1957,46,0
579,586,105,1957,46,0
579,609,105,1957,46,0
579,638,105,1957,46,0
580,586,105,1957,0,0
580,609,105,1957,0,0
580,638,105,1957,0,0
586,609,105,1957,0,0
586,638,105,1957,0,0
609,638,105,1957,0,0
347,403,105,1958,0,0
347,418,105,1958,0,0
347,427,105,1958,0,0
347,455,105,1958,0,0
347,477,105,1958,0,0
347,478,105,1958,0,0
347,483,105,1958,0,0
347,496,105,1958,0,0
347,501,105,1958,0,0
347,526,105,1958,0,0
347,543,105,1958,0,0
347,547,105,1958,0,0
347,551,105,1958,0,0
347,553,105,1958,0,0
347,554,105,1958,0,2
347,566,105,1958,0,0
347,579,105,1958,0,7
347,580,105,1958,0,0
347,582,105,1958,0,0
347,583,105,1958,0,0
347,588,105,1958,0,0
347,589,105,1958,0,0
403,418,105,1958,0,0
403,427,105,1958,0,0
403,455,105,1958,0,0
403,477,105,1958,0,0
403,478,105,1958,0,0
403,483,105,1958,0,0
403,496,105,1958,0,0
403,501,105,1958,0,0
403,526,105,1958,0,0
403,543,105,1958,0,0
403,547,105,1958,0,0
403,551,105,1958,0,0
403,553,105,1958,0,0
403,554,105,1958,0,2
403,566,105,1958,0,0
403,579,105,1958,0,7
403,580,105,1958,0,0
403,582,105,1958,0,0
403,583,105,1958,0,0
403,588,105,1958,0,0
403,589,105,1958,0,0
418,427,105,1958,0,0
418,455,105,1958,0,0
418,477,105,1958,0,0
418,478,105,1958,0,0
418,483,105,1958,0,0
418,496,105,1958,0,0
418,501,105,1958,0,0
418,526,105,1958,0,0
418,543,105,1958,0,0
418,547,105,1958,0,0
418,551,105,1958,0,0
418,553,105,1958,0,0
418,554,105,1958,0,2
418,566,105,1958,0,0
418,579,105,1958,0,7
418,580,105,1958,0,0
418,582,105,1958,0,0
418,583,105,1958,0,0
418,588,105,1958,0,0
418,589,105,1958,0,0
427,455,105,1958,0,0
427,477,105,1958,0,0
427,478,105,1958,0,0
427,483,105,1958,0,0
427,496,105,1958,0,0
427,501,105,1958,0,0
427,526,105,1958,0,0
427,543,105,1958,0,0
427,547,105,1958,0,0
427,551,105,1958,0,0
427,553,105,1958,0,0
427,554,105,1958,0,2
427,566,105,1958,0,0
427,579,105,1958,0,7
427,580,105,1958,0,0
427,582,105,1958,0,0
427,583,105,1958,0,0
427,588,105,1958,0,0
427,589,105,1958,0,0
455,477,105,1958,0,0
455,478,105,1958,0,0
455,483,105,1958,0,0
455,496,105,1958,0,0
455,501,105,1958,0,0
455,526,105,1958,0,0
455,543,105,1958,0,0
455,547,105,1958,0,0
455,551,105,1958,0,0
455,553,105,1958,0,0
455,554,105,1958,0,2
455,566,105,1958,0,0
455,579,105,1958,0,7
455,580,105,1958,0,0
455,582,105,1958,0,0
455,583,105,1958,0,0
455,588,105,1958,0,0
455,589,105,1958,0,0
477,478,105,1958,0,0
477,483,105,1958,0,0
477,496,105,1958,0,0
477,501,105,1958,0,0
477,526,105,1958,0,0
477,543,105,1958,0,0
477,547,105,1958,0,0
477,551,105,1958,0,0
477,553,105,1958,0,0
477,554,105,1958,0,2
477,566,105,1958,0,0
477,579,105,1958,0,7
477,580,105,1958,0,0
477,582,105,1958,0,0
477,583,105,1958,0,0
477,588,105,1958,0,0
477,589,105,1958,0,0
478,483,105,1958,0,0
478,496,105,1958,0,0
478,501,105,1958,0,0
478,526,105,1958,0,0
478,543,105,1958,0,0
478,547,105,1958,0,0
478,551,105,1958,0,0
478,553,105,1958,0,0
478,554,105,1958,0,2
478,566,105,1958,0,0
478,579,105,1958,0,7
478,580,105,1958,0,0
478,582,105,1958,0,0
478,583,105,1958,0,0
478,588,105,1958,0,0
478,589,105,1958,0,0
483,496,105,1958,0,0
483,501,105,1958,0,0
483,526,105,1958,0,0
483,543,105,1958,0,0
483,547,105,1958,0,0
483,551,105,1958,0,0
483,553,105,1958,0,0
483,554,105,1958,0,2
483,566,105,1958,0,0
483,579,105,1958,0,7
483,580,105,1958,0,0
483,582,105,1958,0,0
483,583,105,1958,0,0
483,588,105,1958,0,0
483,589,105,1958,0,0
496,501,105,1958,0,0
496,526,105,1958,0,0
496,543,105,1958,0,0
496,547,105,1958,0,0
496,551,105,1958,0,0
496,553,105,1958,0,0
496,554,105,1958,0,2
496,566,105,1958,0,0
496,579,105,1958,0,7
496,580,105,1958,0,0
496,582,105,1958,0,0
496,583,105,1958,0,0
496,588,105,1958,0,0
496,589,105,1958,0,0
501,526,105,1958,0,0
501,543,105,1958,0,0
501,547,105,1958,0,0
501,551,105,1958,0,0
501,553,105,1958,0,0
501,554,105,1958,0,2
501,566,105,1958,0,0
501,579,105,1958,0,7
501,580,105,1958,0,0
501,582,105,1958,0,0
501,583,105,1958,0,0
501,588,105,1958,0,0
501,589,105,1958,0,0
526,543,105,1958,0,0
526,547,105,1958,0,0
526,551,105,1958,0,0
526,553,105,1958,0,0
526,554,105,1958,0,2
526,566,105,1958,0,0
526,579,105,1958,0,7
526,580,105,1958,0,0
526,582,105,1958,0,0
526,583,105,1958,0,0
526,588,105,1958,0,0
526,589,105,1958,0,0
543,547,105,1958,0,0
543,551,105,1958,0,0
543,553,105,1958,0,0
543,554,105,1958,0,2
543,566,105,1958,0,0
543,579,105,1958,0,7
543,580,105,1958,0,0
543,582,105,1958,0,0
543,583,105,1958,0,0
543,588,105,1958,0,0
543,589,105,1958,0,0
547,551,105,1958,0,0
547,553,105,1958,0,0
547,554,105,1958,0,2
547,566,105,1958,0,0
547,579,105,1958,0,7
547,580,105,1958,0,0
547,582,105,1958,0,0
547,583,105,1958,0,0
547,588,105,1958,0,0
547,589,105,1958,0,0
551,553,105,1958,0,0
551,554,105,1958,0,2
551,566,105,1958,0,0
551,579,105,1958,0,7
551,580,105,1958,0,0
551,582,105,1958,0,0
551,583,105,1958,0,0
551,588,105,1958,0,0
551,589,105,1958,0,0
553,554,105,1958,0,2
553,566,105,1958,0,0
553,579,105,1958,0,7
553,580,105,1958,0,0
553,582,105,1958,0,0
553,583,105,1958,0,0
553,588,105,1958,0,0
553,589,105,1958,0,0
554,566,105,1958,2,0
554,579,105,1958,2,7
554,580,105,1958,2,0
554,582,105,1958,2,0
554,583,105,1958,2,0
554,588,105,1958,2,0
554,589,105,1958,2,0
566,579,105,1958,0,7
566,580,105,1958,0,0
566,582,105,1958,0,0
566,583,105,1958,0,0
566,588,105,1958,0,0
566,589,105,1958,0,0
579,580,105,1958,7,0
579,582,105,1958,7,0
579,583,105,1958,7,0
579,588,105,1958,7,0
579,589,105,1958,7,0
580,582,105,1958,0,0
580,583,105,1958,0,0
580,588,105,1958,0,0
580,589,105,1958,0,0
582,583,105,1958,0,0
582,588,105,1958,0,0
582,589,105,1958,0,0
583,588,105,1958,0,0
583,589,105,1958,0,0
588,589,105,1958,0,0
430,483,105,1959,0,0
430,543,105,1959,0,0
430,553,105,1959,0,0
430,567,105,1959,0,0
430,568,105,1959,0,0
430,576,105,1959,0,0
483,543,105,1959,0,0
483,553,105,1959,0,0
483,567,105,1959,0,0
483,568,105,1959,0,0
483,576,105,1959,0,0
543,553,105,1959,0,0
543,567,105,1959,0,0
543,568,105,1959,0,0
543,576,105,1959,0,0
553,567,105,1959,0,0
553,568,105,1959,0,0
553,576,105,1959,0,0
567,568,105,1959,0,0
567,576,105,1959,0,0
568,576,105,1959,0,0
439,483,105,1960,0,0
439,500,105,1960,0,0
439,503,105,1960,0,0
439,504,105,1960,0,0
439,547,105,1960,0,0
439,548,105,1960,0,0
483,500,105,1960,0,0
483,503,105,1960,0,0
483,504,105,1960,0,0
483,547,105,1960,0,0
483,548,105,1960,0,0
500,503,105,1960,0,0
500,504,105,1960,0,0
500,547,105,1960,0,0
500,548,105,1960,0,0
503,504,105,1960,0,0
503,547,105,1960,0,0
503,548,105,1960,0,0
504,547,105,1960,0,0
504,548,105,1960,0,0
547,548,105,1960,0,0
386,507,106,1960,0,0
386,508,106,1960,0,0
507,508,106,1960,0,0
537,564,107,1958,0,0
537,592,107,1958,0,0
537,596,107,1958,0,0
564,592,107,1958,0,0
564,596,107,1958,0,0
592,596,107,1958,0,0
449,509,107,1959,8,6
449,537,107,1959,8,0
449,559,107,1959,8,0
509,537,107,1959,6,0
509,559,107,1959,6,0
537,559,107,1959,0,0
449,494,107,1960,6,0
449,509,107,1960,6,8
449,521,107,1960,6,0
449,526,107,1960,6,0
449,529,107,1960,6,0
449,536,107,1960,6,0
449,537,107,1960,6,0
494,509,107,1960,0,8
494,521,107,1960,0,0
494,526,107,1960,0,0
494,529,107,1960,0,0
494,536,107,1960,0,0
494,537,107,1960,0,0
509,521,107,1960,8,0
509,526,107,1960,8,0
509,529,107,1960,8,0
509,536,107,1960,8,0
509,537,107,1960,8,0
521,526,107,1960,0,0
521,529,107,1960,0,0
521,536,107,1960,0,0
521,537,107,1960,0,0
526,529,107,1960,0,0
526,536,107,1960,0,0
526,537,107,1960,0,0
529,536,107,1960,0,0
529,537,107,1960,0,0
536,537,107,1960,0,0
509,611,108,1957,7,8
509,525,108,1958,2,8
509,529,108,1958,2,4
509,591,108,1958,2,6
525,529,108,1958,8,4
525,591,108,1958,8,6
529,591,108,1958,4,6
510,525,108,1959,2,0
510,529,108,1959,2,3
510,533,108,1959,2,0
525,529,108,1959,0,3
525,533,108,1959,0,0
529,533,108,1959,3,0
510,517,108,1960,4,0
510,525,108,1960,4,0
510,530,108,1960,4,0
510,533,108,1960,4,0
510,535,108,1960,4,0
517,525,108,1960,0,0
517,530,108,1960,0,0
517,533,108,1960,0,0
517,535,108,1960,0,0
525,530,108,1960,0,0
525,533,108,1960,0,0
525,535,108,1960,0,0
530,533,108,1960,0,0
530,535,108,1960,0,0
533,535,108,1960,0,0
386,405,11,1965,11,2
386,405,11,1966,3,0
322,341,11,1968,0,12
322,347,11,1968,0,2
322,377,11,1968,0,0
341,347,11,1968,12,2
341,377,11,1968,12,0
347,377,11,1968,2,0
18,22,11,2006,56,30
18,22,11,2007,6,0
18,22,11,2008,3,11
526,726,110,1950,0,0
518,675,110,1952,3,0
518,731,110,1952,3,0
675,731,110,1952,0,0
449,520,110,1957,0,0
449,562,110,1958,0,0
512,536,110,1959,5,0
513,523,111,1955,0,0
513,515,111,1960,1,0
514,522,112,1960,0,0
529,559,113,1950,1,0
529,593,113,1950,1,9
529,611,113,1950,1,0
529,615,113,1950,1,0
529,630,113,1950,1,0
529,654,113,1950,1,0
529,658,113,1950,1,0
529,659,113,1950,1,0
529,732,113,1950,1,0
529,770,113,1950,1,3
529,771,113,1950,1,0
529,772,113,1950,1,0
529,794,113,1950,1,1
529,799,113,1950,1,0
559,593,113,1950,0,9
559,611,113,1950,0,0
559,615,113,1950,0,0
559,630,113,1950,0,0
559,654,113,1950,0,0
559,658,113,1950,0,0
559,659,113,1950,0,0
559,732,113,1950,0,0
559,770,113,1950,0,3
559,771,113,1950,0,0
559,772,113,1950,0,0
559,794,113,1950,0,1
559,799,113,1950,0,0
593,611,113,1950,9,0
593,615,113,1950,9,0
593,630,113,1950,9,0
593,654,113,1950,9,0
593,658,113,1950,9,0
593,659,113,1950,9,0
593,732,113,1950,9,0
593,770,113,1950,9,3
593,771,113,1950,9,0
593,772,113,1950,9,0
593,794,113,1950,9,1
593,799,113,1950,9,0
611,615,113,1950,0,0
611,630,113,1950,0,0
611,654,113,1950,0,0
611,658,113,1950,0,0
611,659,113,1950,0,0
611,732,113,1950,0,0
611,770,113,1950,0,3
611,771,113,1950,0,0
611,772,113,1950,0,0
611,794,113,1950,0,1
611,799,113,1950,0,0
615,630,113,1950,0,0
615,654,113,1950,0,0
615,658,113,1950,0,0
615,659,113,1950,0,0
615,732,113,1950,0,0
615,770,113,1950,0,3
615,771,113,1950,0,0
615,772,113,1950,0,0
615,794,113,1950,0,1
615,799,113,1950,0,0
630,654,113,1950,0,0
630,658,113,1950,0,0
630,659,113,1950,0,0
630,732,113,1950,0,0
630,770,113,1950,0,3
630,771,113,1950,0,0
630,772,113,1950,0,0
630,794,113,1950,0,1
630,799,113,1950,0,0
654,658,113,1950,0,0
654,659,113,1950,0,0
654,732,113,1950,0,0
654,770,113,1950,0,3
654,771,113,1950,0,0
654,772,113,1950,0,0
654,794,113,1950,0,1
654,799,113,1950,0,0
658,659,113,1950,0,0
658,732,113,1950,0,0
658,770,113,1950,0,3
658,771,113,1950,0,0
658,772,113,1950,0,0
658,794,113,1950,0,1
658,799,113,1950,0,0
659,732,113,1950,0,0
659,770,113,1950,0,3
659,771,113,1950,0,0
659,772,113,1950,0,0
659,794,113,1950,0,1
659,799,113,1950,0,0
732,770,113,1950,0,3
732,771,113,1950,0,0
732,772,113,1950,0,0
732,794,113,1950,0,1
732,799,113,1950,0,0
770,771,113,1950,3,0
770,772,113,1950,3,0
770,794,113,1950,3,1
770,799,113,1950,3,0
771,772,113,1950,0,0
771,794,113,1950,0,1
771,799,113,1950,0,0
772,794,113,1950,0,1
772,799,113,1950,0,0
794,799,113,1950,1,0
526,534,113,1951,0,0
526,593,113,1951,0,0
526,611,113,1951,0,0
526,615,113,1951,0,0
526,629,113,1951,0,0
526,658,113,1951,0,2
526,673,113,1951,0,6
526,675,113,1951,0,2
526,699,113,1951,0,0
526,700,113,1951,0,0
526,729,113,1951,0,0
526,733,113,1951,0,0
526,766,113,1951,0,9
526,767,113,1951,0,0
526,770,113,1951,0,0
526,771,113,1951,0,0
534,593,113,1951,0,0
534,611,113,1951,0,0
534,615,113,1951,0,0
534,629,113,1951,0,0
534,658,113,1951,0,2
534,673,113,1951,0,6
534,675,113,1951,0,2
534,699,113,1951,0,0
534,700,113,1951,0,0
534,729,113,1951,0,0
534,733,113,1951,0,0
534,766,113,1951,0,9
534,767,113,1951,0,0
534,770,113,1951,0,0
534,771,113,1951,0,0
593,611,113,1951,0,0
593,615,113,1951,0,0
593,629,113,1951,0,0
593,658,113,1951,0,2
593,673,113,1951,0,6
593,675,113,1951,0,2
593,699,113,1951,0,0
593,700,113,1951,0,0
593,729,113,1951,0,0
593,733,113,1951,0,0
593,766,113,1951,0,9
593,767,113,1951,0,0
593,770,113,1951,0,0
593,771,113,1951,0,0
611,615,113,1951,0,0
611,629,113,1951,0,0
611,658,113,1951,0,2
611,673,113,1951,0,6
611,675,113,1951,0,2
611,699,113,1951,0,0
611,700,113,1951,0,0
611,729,113,1951,0,0
611,733,113,1951,0,0
611,766,113,1951,0,9
611,767,113,1951,0,0
611,770,113,1951,0,0
611,771,113,1951,0,0
615,629,113,1951,0,0
615,658,113,1951,0,2
615,673,113,1951,0,6
615,675,113,1951,0,2
615,699,113,1951,0,0
615,700,113,1951,0,0
615,729,113,1951,0,0
615,733,113,1951,0,0
615,766,113,1951,0,9
615,767,113,1951,0,0
615,770,113,1951,0,0
615,771,113,1951,0,0
629,658,113,1951,0,2
629,673,113,1951,0,6
629,675,113,1951,0,2
629,699,113,1951,0,0
629,700,113,1951,0,0
629,729,113,1951,0,0
629,733,113,1951,0,0
629,766,113,1951,0,9
629,767,113,1951,0,0
629,770,113,1951,0,0
629,771,113,1951,0,0
658,673,113,1951,2,6
658,675,113,1951,2,2
658,699,113,1951,2,0
658,700,113,1951,2,0
658,729,113,1951,2,0
658,733,113,1951,2,0
658,766,113,1951,2,9
658,767,113,1951,2,0
658,770,113,1951,2,0
658,771,113,1951,2,0
673,675,113,1951,6,2
673,699,113,1951,6,0
673,700,113,1951,6,0
673,729,113,1951,6,0
673,733,113,1951,6,0
673,766,113,1951,6,9
673,767,113,1951,6,0
673,770,113,1951,6,0
673,771,113,1951,6,0
675,699,113,1951,2,0
675,700,113,1951,2,0
675,729,113,1951,2,0
675,733,113,1951,2,0
675,766,113,1951,2,9
675,767,113,1951,2,0
675,770,113,1951,2,0
675,771,113,1951,2,0
699,700,113,1951,0,0
699,729,113,1951,0,0
699,733,113,1951,0,0
699,766,113,1951,0,9
699,767,113,1951,0,0
699,770,113,1951,0,0
699,771,113,1951,0,0
700,729,113,1951,0,0
700,733,113,1951,0,0
700,766,113,1951,0,9
700,767,113,1951,0,0
700,770,113,1951,0,0
700,771,113,1951,0,0
729,733,113,1951,0,0
729,766,113,1951,0,9
729,767,113,1951,0,0
729,770,113,1951,0,0
729,771,113,1951,0,0
733,766,113,1951,0,9
733,767,113,1951,0,0
733,770,113,1951,0,0
733,771,113,1951,0,0
766,767,113,1951,9,0
766,770,113,1951,9,0
766,771,113,1951,9,0
767,770,113,1951,0,0
767,771,113,1951,0,0
770,771,113,1951,0,0
449,509,113,1952,0,6
449,520,113,1952,0,0
449,521,113,1952,0,0
449,525,113,1952,0,0
449,592,113,1952,0,0
449,593,113,1952,0,0
449,611,113,1952,0,4
449,612,113,1952,0,0
449,615,113,1952,0,0
449,628,113,1952,0,0
449,629,113,1952,0,0
449,656,113,1952,0,2
449,657,113,1952,0,1
449,658,113,1952,0,0
449,699,113,1952,0,0
449,702,113,1952,0,0
449,726,113,1952,0,0
449,728,113,1952,0,0
449,732,113,1952,0,0
449,733,113,1952,0,0
509,520,113,1952,6,0
509,521,113,1952,6,0
509,525,113,1952,6,0
509,592,113,1952,6,0
509,593,113,1952,6,0
509,611,113,1952,6,4
509,612,113,1952,6,0
509,615,113,1952,6,0
509,628,113,1952,6,0
509,629,113,1952,6,0
509,656,113,1952,6,2
509,657,113,1952,6,1
509,658,113,1952,6,0
509,699,113,1952,6,0
509,702,113,1952,6,0
509,726,113,1952,6,0
509,728,113,1952,6,0
509,732,113,1952,6,0
509,733,113,1952,6,0
520,521,113,1952,0,0
520,525,113,1952,0,0
520,592,113,1952,0,0
520,593,113,1952,0,0
520,611,113,1952,0,4
520,612,113,1952,0,0
520,615,113,1952,0,0
520,628,113,1952,0,0
520,629,113,1952,0,0
520,656,113,1952,0,2
520,657,113,1952,0,1
520,658,113,1952,0,0
520,699,113,1952,0,0
520,702,113,1952,0,0
520,726,113,1952,0,0
520,728,113,1952,0,0
520,732,113,1952,0,0
520,733,113,1952,0,0
521,525,113,1952,0,0
521,592,113,1952,0,0
521,593,113,1952,0,0
521,611,113,1952,0,4
521,612,113,1952,0,0
521,615,113,1952,0,0
521,628,113,1952,0,0
521,629,113,1952,0,0
521,656,113,1952,0,2
521,657,113,1952,0,1
521,658,113,1952,0,0
521,699,113,1952,0,0
521,702,113,1952,0,0
521,726,113,1952,0,0
521,728,113,1952,0,0
521,732,113,1952,0,0
521,733,113,1952,0,0
525,592,113,1952,0,0
525,593,113,1952,0,0
525,611,113,1952,0,4
525,612,113,1952,0,0
525,615,113,1952,0,0
525,628,113,1952,0,0
525,629,113,1952,0,0
525,656,113,1952,0,2
525,657,113,1952,0,1
525,658,113,1952,0,0
525,699,113,1952,0,0
525,702,113,1952,0,0
525,726,113,1952,0,0
525,728,113,1952,0,0
525,732,113,1952,0,0
525,733,113,1952,0,0
592,593,113,1952,0,0
592,611,113,1952,0,4
592,612,113,1952,0,0
592,615,113,1952,0,0
592,628,113,1952,0,0
592,629,113,1952,0,0
592,656,113,1952,0,2
592,657,113,1952,0,1
592,658,113,1952,0,0
592,699,113,1952,0,0
592,702,113,1952,0,0
592,726,113,1952,0,0
592,728,113,1952,0,0
592,732,113,1952,0,0
592,733,113,1952,0,0
593,611,113,1952,0,4
593,612,113,1952,0,0
593,615,113,1952,0,0
593,628,113,1952,0,0
593,629,113,1952,0,0
593,656,113,1952,0,2
593,657,113,1952,0,1
593,658,113,1952,0,0
593,699,113,1952,0,0
593,702,113,1952,0,0
593,726,113,1952,0,0
593,728,113,1952,0,0
593,732,113,1952,0,0
593,733,113,1952,0,0
611,612,113,1952,4,0
611,615,113,1952,4,0
611,628,113,1952,4,0
611,629,113,1952,4,0
611,656,113,1952,4,2
611,657,113,1952,4,1
611,658,113,1952,4,0
611,699,113,1952,4,0
611,702,113,1952,4,0
611,726,113,1952,4,0
611,728,113,1952,4,0
611,732,113,1952,4,0
611,733,113,1952,4,0
612,615,113,1952,0,0
612,628,113,1952,0,0
612,629,113,1952,0,0
612,656,113,1952,0,2
612,657,113,1952,0,1
612,658,113,1952,0,0
612,699,113,1952,0,0
612,702,113,1952,0,0
612,726,113,1952,0,0
612,728,113,1952,0,0
612,732,113,1952,0,0
612,733,113,1952,0,0
615,628,113,1952,0,0
615,629,113,1952,0,0
615,656,113,1952,0,2
615,657,113,1952,0,1
615,658,113,1952,0,0
615,699,113,1952,0,0
615,702,113,1952,0,0
615,726,113,1952,0,0
615,728,113,1952,0,0
615,732,113,1952,0,0
615,733,113,1952,0,0
628,629,113,1952,0,0
628,656,113,1952,0,2
628,657,113,1952,0,1
628,658,113,1952,0,0
628,699,113,1952,0,0
628,702,113,1952,0,0
628,726,113,1952,0,0
628,728,113,1952,0,0
628,732,113,1952,0,0
628,733,113,1952,0,0
629,656,113,1952,0,2
629,657,113,1952,0,1
629,658,113,1952,0,0
629,699,113,1952,0,0
629,702,113,1952,0,0
629,726,113,1952,0,0
629,728,113,1952,0,0
629,732,113,1952,0,0
629,733,113,1952,0,0
656,657,113,1952,2,1
656,658,113,1952,2,0
656,699,113,1952,2,0
656,702,113,1952,2,0
656,726,113,1952,2,0
656,728,113,1952,2,0
656,732,113,1952,2,0
656,733,113,1952,2,0
657,658,113,1952,1,0
657,699,113,1952,1,0
657,702,113,1952,1,0
657,726,113,1952,1,0
657,728,113,1952,1,0
657,732,113,1952,1,0
657,733,113,1952,1,0
658,699,113,1952,0,0
658,702,113,1952,0,0
658,726,113,1952,0,0
658,728,113,1952,0,0
658,732,113,1952,0,0
658,733,113,1952,0,0
699,702,113,1952,0,0
699,726,113,1952,0,0
699,728,113,1952,0,0
699,732,113,1952,0,0
699,733,113,1952,0,0
702,726,113,1952,0,0
702,728,113,1952,0,0
702,732,113,1952,0,0
702,733,113,1952,0,0
726,728,113,1952,0,0
726,732,113,1952,0,0
726,733,113,1952,0,0
728,732,113,1952,0,0
728,733,113,1952,0,0
732,733,113,1952,0,0
